time;copter_pitch_angle;copter_pitch_angle_kal;copter_pitch_angle_komp;copter_roll_angle;copter_roll_angle_kal;copter_roll_angle_komp;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
472,199;29,375;29,239042282104492;29,22467803955078;5,4375;5,888495922088623;5,842526912689209;0;0;100;10;0;
472,202;29,375;29,239042282104492;29,22467803955078;5,4375;5,906170845031738;5,842526912689209;0;0;100;10;0;
472,206;29,375;29,30429458618164;29,26874542236328;5,4375;5,906170845031738;5,8542938232421875;0;0;100;10;0;
472,209;29,375;29,30429458618164;29,26874542236328;5,4375;5,906170845031738;5,8542938232421875;0;0;100;10;0;
472,213;29,375;29,199356079101562;29,199926376342773;5,4375;5,815831661224365;5,79538631439209;0;0;100;10;0;
472,216;29,375;29,199356079101562;29,199926376342773;5,4375;5,815831661224365;5,79538631439209;0;0;100;10;0;
472,219;29,375;29,199356079101562;29,199926376342773;5,4375;5,815831661224365;5,79538631439209;0;0;100;10;0;
472,222;29,375;29,199356079101562;29,199926376342773;5,4375;5,815831661224365;5,79538631439209;0;0;100;10;0;
472,226;29,375;29,29214859008789;29,259363174438477;5,4375;5,915768146514893;5,860799789428711;0;0;100;10;0;
472,229;29,375;29,29214859008789;29,259363174438477;5,4375;5,915768146514893;5,860799789428711;0;0;100;10;0;
472,231;29,375;29,29214859008789;29,259363174438477;5,4375;5,915768146514893;5,860799789428711;0;0;100;10;0;
472,234;29,375;29,220125198364258;29,212759017944336;5,4375;5,825986385345459;5,803309917449951;0;0;100;10;0;
472,237;29,375;29,220125198364258;29,212759017944336;5,4375;5,825986385345459;5,803309917449951;0;0;100;10;0;
472,24;29,375;29,220125198364258;29,212759017944336;5,4375;5,825986385345459;5,803309917449951;0;0;100;10;0;
472,244;29,375;29,258102416992188;29,238876342773438;5,4375;5,801220417022705;5,788835048675537;0;0;100;10;0;
472,247;29,375;29,258102416992188;29,238876342773438;5,4375;5,801220417022705;5,788835048675537;0;0;100;10;0;
472,251;29,375;29,258102416992188;29,238876342773438;5,4375;5,801220417022705;5,788835048675537;0;0;100;10;0;
472,254;29,3125;29,1771240234375;29,185279846191406;5,4375;5,7598161697387695;5,761754512786865;0;0;100;10;0;
472,258;29,3125;29,1771240234375;29,185279846191406;5,4375;5,7598161697387695;5,761754512786865;0;0;100;10;0;
472,261;29,3125;29,1771240234375;29,185279846191406;5,4375;5,7598161697387695;5,761754512786865;0;0;100;10;0;
472,264;29,375;29,27823257446289;29,25066375732422;5,4375;5,8414506912231445;5,815057277679443;0;0;100;10;0;
472,268;29,375;29,27823257446289;29,25066375732422;5,4375;5,8414506912231445;5,815057277679443;0;0;100;10;0;
472,272;29,375;29,27823257446289;29,25066375732422;5,4375;5,8414506912231445;5,815057277679443;0;0;100;10;0;
472,276;29,375;29,341243743896484;29,291406631469727;5,4375;5,9568281173706055;5,8917694091796875;0;0;100;10;0;
472,28;29,375;29,341243743896484;29,291406631469727;5,4375;5,9568281173706055;5,8917694091796875;0;0;100;10;0;
472,283;29,375;29,3332462310791;29,28668785095215;5,4375;5,895948886871338;5,85225248336792;0;0;100;10;0;
472,287;29,375;29,3332462310791;29,28668785095215;5,4375;5,895948886871338;5,85225248336792;0;0;100;10;0;
472,29;29,375;29,3332462310791;29,28668785095215;5,4375;5,895948886871338;5,85225248336792;0;0;100;10;0;
472,294;29,375;29,2843074798584;29,25384521484375;5,4375;5,898532867431641;5,8530378341674805;0;0;100;10;0;
472,298;29,375;29,2843074798584;29,25384521484375;5,4375;5,898532867431641;5,8530378341674805;0;0;100;10;0;
472,302;29,375;29,2843074798584;29,25384521484375;5,4375;5,898532867431641;5,8530378341674805;0;0;100;10;0;
472,304;29,375;29,18400001525879;29,1876220703125;5,4375;5,820500373840332;5,8026957511901855;0;0;100;10;0;
472,308;29,375;29,18400001525879;29,1876220703125;5,4375;5,820500373840332;5,8026957511901855;0;0;100;10;0;
472,312;29,375;29,18400001525879;29,1876220703125;5,4375;5,820500373840332;5,8026957511901855;0;0;100;10;0;
472,316;29,375;29,259817123413086;29,237415313720703;5,4375;5,93745756149292;5,879979610443115;0;0;100;10;0;
472,319;29,375;29,259817123413086;29,237415313720703;5,4375;5,93745756149292;5,879979610443115;0;0;100;10;0;
472,322;29,375;29,259817123413086;29,237415313720703;5,4375;5,93745756149292;5,879979610443115;0;0;100;10;0;
472,326;29,375;29,235950469970703;29,22171974182129;5,4375;5,843601703643799;5,818892002105713;0;0;100;10;0;
472,329;29,375;29,235950469970703;29,22171974182129;5,4375;5,843601703643799;5,818892002105713;0;0;100;10;0;
472,332;29,375;29,235950469970703;29,22171974182129;5,4375;5,843601703643799;5,818892002105713;0;0;100;10;0;
472,335;29,375;29,306758880615234;29,26798439025879;5,4375;5,85584831237793;5,8263139724731445;0;0;100;10;0;
472,337;29,375;29,306758880615234;29,26798439025879;5,4375;5,85584831237793;5,8263139724731445;0;0;100;10;0;
472,341;29,375;29,306758880615234;29,26798439025879;5,4375;5,85584831237793;5,8263139724731445;0;0;100;10;0;
472,343;29,375;29,201589584350586;29,198686599731445;5,4375;5,798211574554443;5,78825569152832;0;0;100;10;0;
472,346;29,375;29,201589584350586;29,198686599731445;5,4375;5,798211574554443;5,78825569152832;0;0;100;10;0;
472,35;29,375;29,201589584350586;29,198686599731445;5,4375;5,798211574554443;5,78825569152832;0;0;100;10;0;
472,353;29,375;29,201589584350586;29,198686599731445;5,4375;5,798211574554443;5,78825569152832;0;0;100;10;0;
472,356;29,375;29,298381805419922;29,261775970458984;5,4375;5,903450012207031;5,858206272125244;0;0;100;10;0;
472,359;29,375;29,298381805419922;29,261775970458984;5,4375;5,903450012207031;5,858206272125244;0;0;100;10;0;
472,362;29,375;29,298381805419922;29,261775970458984;5,4375;5,903450012207031;5,858206272125244;0;0;100;10;0;
472,366;29,3125;29,228683471679688;29,216880798339844;5,4375;5,789694309234619;5,786190986633301;0;0;100;10;0;
472,37;29,3125;29,228683471679688;29,216880798339844;5,4375;5,789694309234619;5,786190986633301;0;0;100;10;0;
472,374;29,3125;29,1597957611084;29,172273635864258;5,4375;5,672797679901123;5,710066318511963;0;0;100;10;0;
472,377;29,3125;29,1597957611084;29,172273635864258;5,4375;5,672797679901123;5,710066318511963;0;0;100;10;0;
472,38;29,3125;29,1597957611084;29,172273635864258;5,4375;5,672797679901123;5,710066318511963;0;0;100;10;0;
472,383;29,3125;29,1597957611084;29,172273635864258;5,4375;5,672797679901123;5,710066318511963;0;0;100;10;0;
472,385;29,3125;29,194854736328125;29,195486068725586;5,4375;5,652841091156006;5,696511268615723;0;0;100;10;0;
472,389;29,3125;29,194854736328125;29,195486068725586;5,4375;5,652841091156006;5,696511268615723;0;0;100;10;0;
472,392;29,3125;29,194854736328125;29,195486068725586;5,4375;5,652841091156006;5,696511268615723;0;0;100;10;0;
472,396;29,3125;29,125293731689453;29,150022506713867;5,4375;5,626687049865723;5,679868221282959;0;0;100;10;0;
472,399;29,3125;29,125293731689453;29,150022506713867;5,4375;5,626687049865723;5,679868221282959;0;0;100;10;0;
472,402;29,3125;29,125293731689453;29,150022506713867;5,4375;5,626687049865723;5,679868221282959;0;0;100;10;0;
472,405;29,3125;29,223224639892578;29,21445655822754;5,4375;5,705488681793213;5,73336935043335;0;0;100;10;0;
472,409;29,3125;29,223224639892578;29,21445655822754;5,4375;5,705488681793213;5,73336935043335;0;0;100;10;0;
472,412;29,3125;29,223224639892578;29,21445655822754;5,4375;5,705488681793213;5,73336935043335;0;0;100;10;0;
472,415;29,3125;29,258243560791016;29,237749099731445;5,4375;5,834845542907715;5,8174567222595215;0;0;100;10;0;
472,418;29,3125;29,258243560791016;29,237749099731445;5,4375;5,834845542907715;5,8174567222595215;0;0;100;10;0;
472,421;29,3125;29,258243560791016;29,237749099731445;5,4375;5,834845542907715;5,8174567222595215;0;0;100;10;0;
472,425;29,3125;29,2569522857666;29,23668670654297;5,4375;5,771193981170654;5,775763034820557;0;0;100;10;0;
472,429;29,3125;29,2569522857666;29,23668670654297;5,4375;5,771193981170654;5,775763034820557;0;0;100;10;0;
472,432;29,3125;29,2569522857666;29,23668670654297;5,4375;5,771193981170654;5,775763034820557;0;0;100;10;0;
472,435;29,3125;29,214059829711914;29,20770835876465;5,4375;5,765034198760986;5,771866798400879;0;0;100;10;0;
472,438;29,3125;29,214059829711914;29,20770835876465;5,4375;5,765034198760986;5,771866798400879;0;0;100;10;0;
472,442;29,3125;29,214059829711914;29,20770835876465;5,4375;5,765034198760986;5,771866798400879;0;0;100;10;0;
472,445;29,3125;29,135631561279297;29,15663719177246;5,4375;5,693041801452637;5,726476192474365;0;0;100;10;0;
472,449;29,3125;29,135631561279297;29,15663719177246;5,4375;5,693041801452637;5,726476192474365;0;0;100;10;0;
472,452;29,3125;29,135631561279297;29,15663719177246;5,4375;5,693041801452637;5,726476192474365;0;0;100;10;0;
472,455;29,3125;29,189104080200195;29,191165924072266;5,4375;5,824103355407715;5,812655448913574;0;0;100;10;0;
472,458;29,3125;29,189104080200195;29,191165924072266;5,4375;5,824103355407715;5,812655448913574;0;0;100;10;0;
472,462;29,3125;29,189104080200195;29,191165924072266;5,4375;5,824103355407715;5,812655448913574;0;0;100;10;0;
472,465;29,3125;29,174009323120117;29,180557250976562;5,4375;5,726230621337891;5,74946403503418;0;0;100;10;0;
472,468;29,3125;29,174009323120117;29,180557250976562;5,4375;5,726230621337891;5,74946403503418;0;0;100;10;0;
472,472;29,3125;29,174009323120117;29,180557250976562;5,4375;5,726230621337891;5,74946403503418;0;0;100;10;0;
472,476;29,3125;29,140180587768555;29,158254623413086;5,4375;5,771496772766113;5,779369354248047;0;0;100;10;0;
472,479;29,3125;29,140180587768555;29,158254623413086;5,4375;5,771496772766113;5,779369354248047;0;0;100;10;0;
472,482;29,3125;29,140180587768555;29,158254623413086;5,4375;5,771496772766113;5,779369354248047;0;0;100;10;0;
472,485;29,3125;29,059059143066406;29,104801177978516;5,4375;5,702876091003418;5,735245704650879;0;0;100;10;0;
472,488;29,3125;29,059059143066406;29,104801177978516;5,4375;5,702876091003418;5,735245704650879;0;0;100;10;0;
472,492;29,3125;29,059059143066406;29,104801177978516;5,4375;5,702876091003418;5,735245704650879;0;0;100;10;0;
472,495;29,3125;29,136913299560547;29,15555191040039;5,4375;5,800037384033203;5,798576831817627;0;0;100;10;0;
472,498;29,3125;29,136913299560547;29,15555191040039;5,4375;5,800037384033203;5,798576831817627;0;0;100;10;0;
472,501;29,3125;29,136913299560547;29,15555191040039;5,4375;5,800037384033203;5,798576831817627;0;0;100;10;0;
472,504;29,3125;29,09477424621582;29,128021240234375;5,4375;5,698393821716309;5,733349323272705;0;0;100;10;0;
472,507;29,3125;29,09477424621582;29,128021240234375;5,4375;5,698393821716309;5,733349323272705;0;0;100;10;0;
472,511;29,3125;29,09477424621582;29,128021240234375;5,4375;5,698393821716309;5,733349323272705;0;0;100;10;0;
472,513;29,3125;29,09477424621582;29,128021240234375;5,4375;5,698393821716309;5,733349323272705;0;0;100;10;0;
472,516;29,3125;29,134716033935547;29,153329849243164;5,4375;5,687532424926758;5,726903438568115;0;0;100;10;0;
472,52;29,3125;29,134716033935547;29,153329849243164;5,4375;5,687532424926758;5,726903438568115;0;0;100;10;0;
472,524;29,3125;29,06814193725586;29,10967445373535;5,4375;5,64446496963501;5,700347423553467;0;0;100;10;0;
472,527;29,3125;29,06814193725586;29,10967445373535;5,4375;5,64446496963501;5,700347423553467;0;0;100;10;0;
472,53;29,3125;29,06814193725586;29,10967445373535;5,4375;5,64446496963501;5,700347423553467;0;0;100;10;0;
472,533;29,3125;29,06814193725586;29,10967445373535;5,4375;5,64446496963501;5,700347423553467;0;0;100;10;0;
472,536;29,3125;29,14682960510254;29,16077995300293;5,4375;5,737631320953369;5,761980056762695;0;0;100;10;0;
472,539;29,3125;29,14682960510254;29,16077995300293;5,4375;5,737631320953369;5,761980056762695;0;0;100;10;0;
472,543;29,3125;29,14682960510254;29,16077995300293;5,4375;5,737631320953369;5,761980056762695;0;0;100;10;0;
472,546;29,3125;29,172208786010742;29,177499771118164;5,4375;5,8484883308410645;5,835052490234375;0;0;100;10;0;
472,549;29,3125;29,172208786010742;29,177499771118164;5,4375;5,8484883308410645;5,835052490234375;0;0;100;10;0;
472,552;29,3125;29,172208786010742;29,177499771118164;5,4375;5,8484883308410645;5,835052490234375;0;0;100;10;0;
472,554;29,3125;29,186279296875;29,185897827148438;5,4375;5,77851676940918;5,788683891296387;0;0;100;10;0;
472,557;29,3125;29,186279296875;29,185897827148438;5,4375;5,77851676940918;5,788683891296387;0;0;100;10;0;
472,561;29,3125;29,186279296875;29,185897827148438;5,4375;5,77851676940918;5,788683891296387;0;0;100;10;0;
472,564;29,3125;29,133316040039062;29,150724411010742;5,4375;5,774200916290283;5,787376403808594;0;0;100;10;0;
472,567;29,3125;29,133316040039062;29,150724411010742;5,4375;5,774200916290283;5,787376403808594;0;0;100;10;0;
472,571;29,3125;29,133316040039062;29,150724411010742;5,4375;5,774200916290283;5,787376403808594;0;0;100;10;0;
472,574;29,3125;29,080400466918945;29,115922927856445;5,4375;5,702978610992432;5,743157386779785;0;0;100;10;0;
472,578;29,3125;29,080400466918945;29,115922927856445;5,4375;5,702978610992432;5,743157386779785;0;0;100;10;0;
472,581;29,3125;29,080400466918945;29,115922927856445;5,4375;5,702978610992432;5,743157386779785;0;0;100;10;0;
472,584;29,3125;29,126649856567383;29,146467208862305;5,4375;5,802156448364258;5,808340549468994;0;0;100;10;0;
472,587;29,3125;29,126649856567383;29,146467208862305;5,4375;5,802156448364258;5,808340549468994;0;0;100;10;0;
472,591;29,3125;29,126649856567383;29,146467208862305;5,4375;5,802156448364258;5,808340549468994;0;0;100;10;0;
472,594;29,3125;29,130521774291992;29,149023056030273;5,4375;5,724554538726807;5,756828308105469;0;0;100;10;0;
472,597;29,3125;29,130521774291992;29,149023056030273;5,4375;5,724554538726807;5,756828308105469;0;0;100;10;0;
472,601;29,3125;29,130521774291992;29,149023056030273;5,4375;5,724554538726807;5,756828308105469;0;0;100;10;0;
472,604;29,3125;29,130521774291992;29,149023056030273;5,4375;5,724554538726807;5,756828308105469;0;0;100;10;0;
472,607;29,3125;29,08836555480957;29,121706008911133;5,4375;5,763659954071045;5,782463550567627;0;0;100;10;0;
472,61;29,3125;29,08836555480957;29,121706008911133;5,4375;5,763659954071045;5,782463550567627;0;0;100;10;0;
472,613;29,3125;29,08836555480957;29,121706008911133;5,4375;5,763659954071045;5,782463550567627;0;0;100;10;0;
472,616;29,3125;29,032800674438477;29,08562660217285;5,4375;5,676975250244141;5,727384090423584;0;0;100;10;0;
472,619;29,3125;29,032800674438477;29,08562660217285;5,4375;5,676975250244141;5,727384090423584;0;0;100;10;0;
472,623;29,3125;29,032800674438477;29,08562660217285;5,4375;5,676975250244141;5,727384090423584;0;0;100;10;0;
472,627;29,3125;29,079509735107422;29,116186141967773;5,4375;5,768469333648682;5,786840915679932;0;0;100;10;0;
472,629;29,3125;29,079509735107422;29,116186141967773;5,4375;5,768469333648682;5,786840915679932;0;0;100;10;0;
472,632;29,3125;29,079509735107422;29,116186141967773;5,4375;5,768469333648682;5,786840915679932;0;0;100;10;0;
472,635;29,3125;29,07488441467285;29,113203048706055;5,4375;5,707318305969238;5,746357440948486;0;0;100;10;0;
472,638;29,3125;29,07488441467285;29,113203048706055;5,4375;5,707318305969238;5,746357440948486;0;0;100;10;0;
472,642;29,3125;29,07488441467285;29,113203048706055;5,4375;5,707318305969238;5,746357440948486;0;0;100;10;0;
472,645;29,3125;29,126916885375977;29,146696090698242;5,4375;5,70667028427124;5,7466583251953125;0;0;100;10;0;
472,648;29,3125;29,126916885375977;29,146696090698242;5,4375;5,70667028427124;5,7466583251953125;0;0;100;10;0;
472,652;29,3125;29,126916885375977;29,146696090698242;5,4375;5,70667028427124;5,7466583251953125;0;0;100;10;0;
472,654;29,3125;29,058780670166016;29,101816177368164;5,4375;5,639689922332764;5,7035369873046875;0;0;100;10;0;
472,658;29,3125;29,058780670166016;29,101816177368164;5,4375;5,639689922332764;5,7035369873046875;0;0;100;10;0;
472,661;29,3125;29,058780670166016;29,101816177368164;5,4375;5,639689922332764;5,7035369873046875;0;0;100;10;0;
472,664;29,3125;29,104223251342773;29,1313533782959;5,4375;5,746976375579834;5,773870944976807;0;0;100;10;0;
472,667;29,3125;29,104223251342773;29,1313533782959;5,4375;5,746976375579834;5,773870944976807;0;0;100;10;0;
472,67;29,3125;29,104223251342773;29,1313533782959;5,4375;5,746976375579834;5,773870944976807;0;0;100;10;0;
472,674;29,3125;29,1181640625;29,1313533782959;5,4375;5,818174362182617;5,773870944976807;0;0;100;10;0;
472,678;29,3125;29,1181640625;29,140438079833984;5,4375;5,818174362182617;5,820404529571533;0;0;100;10;0;
472,681;29,3125;29,1181640625;29,140438079833984;5,4375;5,818174362182617;5,820404529571533;0;0;100;10;0;
472,684;29,3125;29,146183013916016;29,140438079833984;5,4375;5,778757572174072;5,794083595275879;0;0;100;10;0;
472,688;29,3125;29,146183013916016;29,158573150634766;5,4375;5,778757572174072;5,794083595275879;0;0;100;10;0;
472,691;29,3125;29,146183013916016;29,158573150634766;5,4375;5,778757572174072;5,794083595275879;0;0;100;10;0;
472,695;29,3125;29,097139358520508;29,126380920410156;5,4375;5,761496067047119;5,783507823944092;0;0;100;10;0;
472,698;29,3125;29,097139358520508;29,126380920410156;5,4375;5,761496067047119;5,783507823944092;0;0;100;10;0;
472,701;29,3125;29,097139358520508;29,126380920410156;5,4375;5,761496067047119;5,783507823944092;0;0;100;10;0;
472,703;29,3125;29,097139358520508;29,126380920410156;5,4375;5,761496067047119;5,783507823944092;0;0;100;10;0;
472,707;29,3125;29,070270538330078;29,10905647277832;5,4375;5,677020072937012;5,727994918823242;0;0;100;10;0;
472,71;29,3125;29,070270538330078;29,10905647277832;5,4375;5,677020072937012;5,727994918823242;0;0;100;10;0;
472,713;29,3125;29,070270538330078;29,10905647277832;5,4375;5,677020072937012;5,727994918823242;0;0;100;10;0;
472,716;29,3125;29,090848922729492;29,122570037841797;5,4375;5,746255397796631;5,772976398468018;0;0;100;10;0;
472,719;29,3125;29,090848922729492;29,122570037841797;5,4375;5,746255397796631;5,772976398468018;0;0;100;10;0;
472,722;29,3125;29,090848922729492;29,122570037841797;5,4375;5,746255397796631;5,772976398468018;0;0;100;10;0;
472,725;29,3125;29,096534729003906;29,12638282775879;5,4375;5,6962409019470215;5,740460395812988;0;0;100;10;0;
472,729;29,3125;29,096534729003906;29,12638282775879;5,4375;5,6962409019470215;5,740460395812988;0;0;100;10;0;
472,732;29,3125;29,096534729003906;29,12638282775879;5,4375;5,6962409019470215;5,740460395812988;0;0;100;10;0;
472,736;29,3125;29,057811737060547;29,101016998291016;5,4375;5,722772121429443;5,7580037117004395;0;0;100;10;0;
472,739;29,3125;29,057811737060547;29,101016998291016;5,4375;5,722772121429443;5,7580037117004395;0;0;100;10;0;
472,743;29,3125;29,057811737060547;29,101016998291016;5,4375;5,722772121429443;5,7580037117004395;0;0;100;10;0;
472,746;29,3125;29,02676773071289;29,080373764038086;5,4375;5,645209789276123;5,708258628845215;0;0;100;10;0;
472,749;29,3125;29,02676773071289;29,080373764038086;5,4375;5,645209789276123;5,708258628845215;0;0;100;10;0;
472,752;29,3125;29,02676773071289;29,080373764038086;5,4375;5,645209789276123;5,708258628845215;0;0;100;10;0;
472,755;29,3125;29,0554256439209;29,09873390197754;5,4375;5,727084159851074;5,762678146362305;0;0;100;10;0;
472,759;29,3125;29,0554256439209;29,09873390197754;5,4375;5,727084159851074;5,762678146362305;0;0;100;10;0;
472,762;29,3125;29,0554256439209;29,09873390197754;5,4375;5,727084159851074;5,762678146362305;0;0;100;10;0;
472,765;29,3125;29,055461883544922;29,0983943939209;5,4375;5,670439720153809;5,725072383880615;0;0;100;10;0;
472,768;29,3125;29,055461883544922;29,0983943939209;5,4375;5,670439720153809;5,725072383880615;0;0;100;10;0;
472,771;29,3125;29,055461883544922;29,0983943939209;5,4375;5,670439720153809;5,725072383880615;0;0;100;10;0;
472,775;29,3125;29,100746154785156;29,127836227416992;5,4375;5,697235584259033;5,743088245391846;0;0;100;10;0;
472,779;29,3125;29,100746154785156;29,127836227416992;5,4375;5,697235584259033;5,743088245391846;0;0;100;10;0;
472,782;29,3125;29,100746154785156;29,127836227416992;5,4375;5,697235584259033;5,743088245391846;0;0;100;10;0;
472,785;29,3125;29,065418243408203;29,105398178100586;5,4375;5,639255523681641;5,706821918487549;0;0;100;10;0;
472,788;29,3125;29,065418243408203;29,105398178100586;5,4375;5,639255523681641;5,706821918487549;0;0;100;10;0;
472,791;29,3125;29,065418243408203;29,105398178100586;5,4375;5,639255523681641;5,706821918487549;0;0;100;10;0;
472,795;29,3125;29,065418243408203;29,105398178100586;5,4375;5,639255523681641;5,706821918487549;0;0;100;10;0;
472,798;29,3125;29,09795379638672;29,125741958618164;5,4375;5,7258620262146;5,764462947845459;0;0;100;10;0;
472,801;29,3125;29,09795379638672;29,125741958618164;5,4375;5,7258620262146;5,764462947845459;0;0;100;10;0;
472,804;29,3125;29,09795379638672;29,125741958618164;5,4375;5,7258620262146;5,764462947845459;0;0;100;10;0;
472,807;29,3125;29,079442977905273;29,1127986907959;5,4375;5,785609722137451;5,8035783767700195;0;0;100;10;0;
472,81;29,3125;29,079442977905273;29,1127986907959;5,4375;5,785609722137451;5,8035783767700195;0;0;100;10;0;
472,814;29,3125;29,079442977905273;29,1127986907959;5,4375;5,785609722137451;5,8035783767700195;0;0;100;10;0;
472,817;29,3125;29,11859130859375;29,138446807861328;5,4375;5,789950847625732;5,806295871734619;0;0;100;10;0;
472,82;29,3125;29,11859130859375;29,138446807861328;5,4375;5,789950847625732;5,806295871734619;0;0;100;10;0;
472,823;29,3125;29,11859130859375;29,138446807861328;5,4375;5,789950847625732;5,806295871734619;0;0;100;10;0;
472,826;29,3125;29,08802604675293;29,119184494018555;5,4375;5,752715587615967;5,782374858856201;0;0;100;10;0;
472,83;29,3125;29,08802604675293;29,119184494018555;5,4375;5,752715587615967;5,782374858856201;0;0;100;10;0;
472,833;29,3125;29,08802604675293;29,119184494018555;5,4375;5,752715587615967;5,782374858856201;0;0;100;10;0;
472,836;29,3125;29,121902465820312;29,141111373901367;5,4375;5,820975303649902;5,82780122756958;0;0;100;10;0;
472,84;29,3125;29,121902465820312;29,141111373901367;5,4375;5,820975303649902;5,82780122756958;0;0;100;10;0;
472,843;29,3125;29,121902465820312;29,141111373901367;5,4375;5,820975303649902;5,82780122756958;0;0;100;10;0;
472,847;29,3125;29,128036499023438;29,144834518432617;5,4375;5,89185094833374;5,873163223266602;0;0;100;10;0;
472,85;29,3125;29,128036499023438;29,144834518432617;5,4375;5,89185094833374;5,873163223266602;0;0;100;10;0;
472,853;29,3125;29,154682159423828;29,161964416503906;5,4375;5,865840911865234;5,8552422523498535;0;0;100;10;0;
472,856;29,3125;29,154682159423828;29,161964416503906;5,4375;5,865840911865234;5,8552422523498535;0;0;100;10;0;
472,86;29,3125;29,154682159423828;29,161964416503906;5,4375;5,865840911865234;5,8552422523498535;0;0;100;10;0;
472,863;29,3125;29,154682159423828;29,161964416503906;5,4375;5,865840911865234;5,8552422523498535;0;0;100;10;0;
472,866;29,3125;29,10393714904785;29,128522872924805;5,4375;5,8520660400390625;5,845968246459961;0;0;100;10;0;
472,869;29,3125;29,10393714904785;29,128522872924805;5,4375;5,8520660400390625;5,845968246459961;0;0;100;10;0;
472,873;29,3125;29,10393714904785;29,128522872924805;5,4375;5,8520660400390625;5,845968246459961;0;0;100;10;0;
472,877;29,3125;29,07421875;29,108095169067383;5,4375;5,800771713256836;5,81284236907959;0;0;100;10;0;
472,88;29,3125;29,07421875;29,108095169067383;5,4375;5,800771713256836;5,81284236907959;0;0;100;10;0;
472,883;29,3125;29,07421875;29,108095169067383;5,4375;5,800771713256836;5,81284236907959;0;0;100;10;0;
472,887;29,3125;29,0867977142334;29,11621856689453;5,4375;5,878785610198975;5,863579273223877;0;0;100;10;0;
472,89;29,3125;29,0867977142334;29,11621856689453;5,4375;5,878785610198975;5,863579273223877;0;0;100;10;0;
472,893;29,3125;29,0867977142334;29,11621856689453;5,4375;5,878785610198975;5,863579273223877;0;0;100;10;0;
472,897;29,3125;29,105329513549805;29,1290283203125;5,4375;5,8328962326049805;5,83363676071167;0;0;100;10;0;
